,datetime,open,close,high,low,volume,openinterest
476,20201229  14:40,662.81,661.69,662.81,660.75,1007,
477,20201229  14:45,661.63,662.28,662.45,660.83,834,
478,20201229  14:50,662.05,663.73,663.73,661.93,1297,
479,20201229  14:55,663.6,662.85,663.72,661.5,1322,
480,20201229  15:00,662.91,663.23,663.51,662.72,643,
481,20201229  15:05,663.16,662.95,663.26,662.57,429,
482,20201229  15:10,662.85,664.17,664.26,662.85,908,
483,20201229  15:15,664.15,665.05,665.36,663.68,1559,
484,20201229  15:20,664.9,665.74,665.86,664.64,1378,
485,20201229  15:25,665.81,664.08,665.85,663.62,1455,
486,20201229  15:30,664.09,664.53,664.96,663.76,913,
487,20201229  15:35,664.6,665.28,665.8,664.48,1076,
488,20201229  15:40,665.43,664.9,665.45,664.49,1036,
489,20201229  15:45,665.11,663.68,665.3,663.62,1481,
490,20201229  15:50,663.69,664.89,665.2,663.69,1587,
491,20201229  15:55,665.0,665.98,666.1,664.92,3571,
492,20201229  16:00,665.98,665.74,666.0,665.44,5838,
493,20201229  16:05,665.6,665.51,665.99,665.14,4886,
494,20201229  16:10,665.5,665.7,665.9,665.5,73,
495,20201229  16:15,665.7,665.51,665.7,665.51,3,
496,20201229  16:20,665.8,665.73,665.9,665.73,10,
497,20201229  16:25,665.89,665.96,665.96,665.74,11,
498,20201229  16:30,665.96,665.55,665.96,665.52,38,
499,20201229  16:35,665.5,665.3,665.65,665.3,73,
500,20201229  16:40,665.35,665.44,665.45,665.26,13,
501,20201229  16:45,665.35,664.5,665.39,664.49,62,
502,20201229  16:50,664.7,664.95,664.95,664.7,3,
503,20201229  16:55,664.8,665.15,665.15,664.75,59,
504,20201229  17:00,665.32,664.9,665.32,664.9,22,
505,20201229  17:05,664.7,665.08,665.08,664.7,20,
506,20201229  17:10,664.95,664.75,665.2,664.75,14,
507,20201229  17:15,664.55,664.55,664.55,664.55,1,
508,20201229  17:20,664.79,664.75,664.8,664.73,18,
509,20201229  17:25,664.6,665.38,665.55,664.6,15,
510,20201229  17:30,665.35,665.45,665.64,665.35,5,
511,20201229  17:35,665.68,665.73,665.81,665.68,14,
512,20201229  17:40,665.7,665.7,665.7,665.56,6,
513,20201229  17:45,665.6,665.6,665.7,665.6,5,
514,20201229  17:50,665.5,665.4,665.75,665.36,28,
515,20201229  17:55,665.58,665.7,665.7,665.5,6,
516,20201229  18:00,665.51,665.5,665.75,665.5,20,
517,20201229  18:05,665.5,665.5,665.51,665.41,4,
518,20201229  18:10,665.71,665.19,665.71,665.17,7,
519,20201229  18:15,665.2,665.0,665.51,665.0,28,
520,20201229  18:20,664.98,664.78,664.98,664.78,8,
521,20201229  18:25,664.8,665.28,665.28,664.8,6,
522,20201229  18:30,665.0,665.4,665.4,665.0,10,
523,20201229  18:35,665.0,665.0,665.0,665.0,1,
524,20201229  18:40,665.44,665.34,665.44,665.0,12,
525,20201229  18:45,665.02,665.02,665.02,665.02,2,
526,20201229  18:50,665.02,665.02,665.02,665.02,6,
527,20201229  18:55,665.02,665.0,665.1,665.0,16,
528,20201229  19:00,665.0,665.01,665.01,665.0,8,
529,20201229  19:05,665.18,665.0,665.19,665.0,3,
530,20201229  19:10,665.18,665.01,665.19,665.0,8,
531,20201229  19:15,665.19,665.8,665.8,665.19,23,
532,20201229  19:20,665.45,664.99,665.45,664.9,42,
533,20201229  19:25,664.75,664.9,664.9,664.75,3,
534,20201229  19:30,664.9,664.82,664.9,664.77,9,
535,20201229  19:35,665.0,665.1,665.1,665.0,17,
536,20201229  19:40,665.2,665.3,665.45,665.2,9,
537,20201229  19:45,665.2,664.9,665.2,664.9,69,
538,20201229  19:50,665.06,665.06,665.2,665.06,4,
539,20201229  19:55,665.39,665.39,665.39,665.2,11,
540,20201230  04:00,665.38,665.38,665.38,665.37,2,
541,20201230  04:05,664.8,664.0,664.8,664.0,3,
542,20201230  04:10,664.0,664.0,664.0,664.0,0,
543,20201230  04:15,664.0,664.0,664.0,664.0,0,
544,20201230  04:20,664.0,664.0,664.0,664.0,0,
545,20201230  04:25,664.0,664.0,664.0,664.0,0,
546,20201230  04:30,664.51,664.51,664.51,664.51,2,
547,20201230  04:35,664.51,664.51,664.51,664.51,0,
548,20201230  04:40,664.51,664.51,664.51,664.51,0,
549,20201230  04:45,664.6,664.82,664.82,664.6,6,
550,20201230  04:50,664.82,664.82,664.82,664.82,0,
551,20201230  04:55,664.82,664.82,664.82,664.82,0,
552,20201230  05:00,664.82,664.82,664.82,664.82,0,
553,20201230  05:05,664.82,664.82,664.82,664.82,0,
554,20201230  05:10,664.82,664.82,664.82,664.82,0,
555,20201230  05:15,664.82,664.82,664.82,664.82,0,
556,20201230  05:20,664.82,664.82,664.82,664.82,0,
557,20201230  05:25,664.86,664.85,664.86,664.85,4,
558,20201230  05:30,664.85,664.85,664.85,664.85,2,
559,20201230  05:35,664.85,664.85,664.85,664.85,0,
560,20201230  05:40,665.0,665.0,665.0,665.0,3,
561,20201230  05:45,665.0,665.0,665.0,665.0,0,
562,20201230  05:50,664.85,664.85,664.85,664.85,3,
563,20201230  05:55,664.84,664.85,664.85,664.84,2,
564,20201230  06:00,664.85,664.85,664.85,664.85,0,
565,20201230  06:05,664.88,664.88,664.88,664.88,1,
566,20201230  06:10,664.88,665.48,665.48,664.88,3,
567,20201230  06:15,665.0,665.0,665.0,665.0,1,
568,20201230  06:20,664.78,664.78,664.78,664.78,1,
569,20201230  06:25,665.08,665.08,665.08,665.08,1,
570,20201230  06:30,665.08,665.08,665.08,665.08,0,
571,20201230  06:35,665.08,665.08,665.08,665.08,0,
572,20201230  06:40,665.08,665.08,665.08,665.08,0,
573,20201230  06:45,665.08,665.08,665.08,665.08,0,
574,20201230  06:50,665.08,665.08,665.08,665.08,0,
575,20201230  06:55,665.06,665.07,665.07,665.06,4,
576,20201230  07:00,665.5,667.3,667.9,665.5,127,
577,20201230  07:05,667.2,672.09,672.59,667.2,433,
578,20201230  07:10,672.25,671.0,672.31,670.47,319,
579,20201230  07:15,670.9,670.25,671.24,670.02,51,
580,20201230  07:20,670.3,672.19,672.85,670.3,195,
581,20201230  07:25,672.74,672.9,673.98,672.3,177,
582,20201230  07:30,672.8,673.39,674.15,672.51,248,
583,20201230  07:35,673.44,673.2,673.84,673.0,45,
584,20201230  07:40,673.58,672.15,673.58,672.0,102,
585,20201230  07:45,672.16,672.45,672.93,672.15,73,
586,20201230  07:50,672.3,672.8,672.93,672.3,40,
587,20201230  07:55,672.62,672.68,672.93,672.62,20,
588,20201230  08:00,667.9,673.4,674.1,665.5,413,
589,20201230  08:05,673.5,673.76,673.95,673.15,112,
590,20201230  08:10,673.65,672.51,673.8,672.49,254,
591,20201230  08:15,673.0,673.96,673.96,672.99,78,
592,20201230  08:20,673.8,674.9,674.9,673.71,293,
593,20201230  08:25,674.88,674.11,674.9,673.31,157,
594,20201230  08:30,674.5,673.45,674.5,673.45,38,
595,20201230  08:35,673.4,673.12,673.84,673.12,38,
596,20201230  08:40,673.25,672.9,673.26,672.66,135,
597,20201230  08:45,672.98,672.5,673.03,672.43,69,
598,20201230  08:50,672.61,672.7,672.89,672.61,66,
599,20201230  08:55,672.79,672.5,672.99,672.49,74,
600,20201230  09:00,672.21,672.27,672.9,672.01,203,
601,20201230  09:05,672.27,671.57,672.39,671.5,141,
602,20201230  09:10,671.75,672.63,672.94,671.66,194,
603,20201230  09:15,672.5,671.89,672.94,671.86,155,
604,20201230  09:20,671.85,671.6,671.85,671.25,83,
605,20201230  09:25,671.55,672.15,672.15,670.35,311,
606,20201230  09:30,672.11,673.48,675.1,669.13,10635,
607,20201230  09:35,672.72,669.72,673.21,668.49,5033,
608,20201230  09:40,669.69,670.31,672.38,668.36,3822,
609,20201230  09:45,670.11,671.02,672.33,668.89,3599,
610,20201230  09:50,670.98,670.41,671.51,669.99,2983,
611,20201230  09:55,670.36,673.17,673.71,669.95,4983,
612,20201230  10:00,673.3,672.06,673.6,671.59,3526,
613,20201230  10:05,672.06,672.52,673.0,671.07,2468,
614,20201230  10:10,672.44,675.4,677.0,672.25,7471,
615,20201230  10:15,675.32,674.11,675.32,673.73,3570,
616,20201230  10:20,674.03,674.43,675.51,673.9,3130,
617,20201230  10:25,674.44,674.88,674.94,673.55,1950,
618,20201230  10:30,674.94,674.08,675.67,673.75,2460,
619,20201230  10:35,674.05,673.23,674.06,672.22,2970,
620,20201230  10:40,673.21,672.25,673.79,671.42,2353,
621,20201230  10:45,672.19,672.64,672.99,672.08,1583,
622,20201230  10:50,672.63,674.32,674.5,672.58,2434,
623,20201230  10:55,674.24,673.97,674.5,673.42,1512,
624,20201230  11:00,674.0,674.23,675.0,673.89,2400,
625,20201230  11:05,674.17,676.45,676.85,674.0,3356,
626,20201230  11:10,676.64,676.31,678.29,674.75,4880,
627,20201230  11:15,676.22,678.87,679.15,676.15,4269,
628,20201230  11:20,678.89,679.54,680.0,678.2,4292,
629,20201230  11:25,679.55,682.36,683.45,678.71,8848,
630,20201230  11:30,682.39,681.67,682.83,680.72,5060,
631,20201230  11:35,681.69,680.86,682.7,680.63,3730,
632,20201230  11:40,680.79,681.13,682.0,680.52,2573,
633,20201230  11:45,681.04,680.33,683.51,679.4,5747,
634,20201230  11:50,680.32,680.28,680.74,679.36,3004,
635,20201230  11:55,680.4,681.28,681.79,680.09,2356,
636,20201230  12:00,681.43,684.08,684.44,681.01,4714,
637,20201230  12:05,684.07,683.9,684.08,682.56,3634,
638,20201230  12:10,683.89,684.9,685.0,683.33,4282,
639,20201230  12:15,684.89,684.66,686.99,684.2,6228,
640,20201230  12:20,684.66,683.54,685.19,683.5,3416,
641,20201230  12:25,683.55,684.18,684.95,683.41,2023,
642,20201230  12:30,684.34,684.58,685.8,684.22,2959,
643,20201230  12:35,684.63,682.9,685.1,682.4,2104,
644,20201230  12:40,682.94,683.75,683.86,682.05,2107,
645,20201230  12:45,683.68,684.3,684.61,683.31,1656,
646,20201230  12:50,684.3,684.75,685.09,683.37,2220,
647,20201230  12:55,684.76,684.19,684.98,683.7,1336,
648,20201230  13:00,684.17,685.94,685.98,684.17,2523,
649,20201230  13:05,685.8,684.29,685.83,683.82,2507,
650,20201230  13:10,684.22,683.7,684.5,683.0,1942,
651,20201230  13:15,683.65,685.8,685.82,683.6,2053,
652,20201230  13:20,685.74,686.32,687.0,685.35,2876,
653,20201230  13:25,686.36,687.29,687.51,685.57,2675,
654,20201230  13:30,687.26,686.14,687.37,685.15,2171,
655,20201230  13:35,686.14,686.2,686.88,685.77,1524,
656,20201230  13:40,686.13,687.94,688.0,686.01,3852,
657,20201230  13:45,687.92,688.87,689.0,687.44,3705,
658,20201230  13:50,688.72,687.22,689.47,687.11,3016,
659,20201230  13:55,687.15,688.12,688.8,687.01,1783,
660,20201230  14:00,688.3,689.16,689.41,687.87,2475,
661,20201230  14:05,689.16,689.97,690.0,689.06,3709,
662,20201230  14:10,690.0,692.0,693.42,689.91,6636,
663,20201230  14:15,692.12,693.35,694.0,692.0,5153,
664,20201230  14:20,693.29,694.42,694.43,692.64,4073,
665,20201230  14:25,694.39,694.28,694.7,693.81,3468,
666,20201230  14:30,694.31,692.69,695.0,692.25,5278,
667,20201230  14:35,692.63,693.77,694.26,692.32,2967,
668,20201230  14:40,693.75,695.87,696.6,693.65,7136,
669,20201230  14:45,695.84,694.39,695.85,692.74,5809,
670,20201230  14:50,694.36,693.56,694.5,692.74,2938,
671,20201230  14:55,693.55,693.13,693.65,691.2,4810,
672,20201230  15:00,693.06,692.56,694.0,691.92,2575,
673,20201230  15:05,692.56,692.51,695.0,692.42,4196,
674,20201230  15:10,692.65,691.06,693.13,690.29,4291,
675,20201230  15:15,691.04,688.3,691.04,687.68,5150,
676,20201230  15:20,688.26,691.53,691.84,688.23,4993,
677,20201230  15:25,691.44,690.65,692.33,690.11,2665,
678,20201230  15:30,690.65,691.98,692.97,690.38,2985,
679,20201230  15:35,692.08,693.49,693.8,691.5,2718,
680,20201230  15:40,693.57,694.2,694.36,692.7,2920,
681,20201230  15:45,694.21,694.04,694.23,692.37,2610,
682,20201230  15:50,694.12,695.61,696.0,693.59,4836,
683,20201230  15:55,695.68,694.71,696.49,693.8,6181,
684,20201230  16:00,694.64,693.8,694.85,693.6,4712,
685,20201230  16:05,694.0,692.28,694.5,684.92,128,
686,20201230  16:10,692.39,693.89,693.9,692.36,105,
687,20201230  16:15,693.69,693.75,694.25,693.69,61,
688,20201230  16:20,693.7,693.76,694.0,693.53,72,
689,20201230  16:25,693.88,693.98,694.78,693.65,105,
690,20201230  16:30,693.99,693.5,694.04,693.5,80,
691,20201230  16:35,693.55,693.1,693.55,693.0,97,
692,20201230  16:40,693.36,693.3,693.4,693.15,19,
693,20201230  16:45,693.3,692.6,693.4,692.6,47,
694,20201230  16:50,692.61,692.71,693.0,692.35,84,
695,20201230  16:55,692.71,693.15,693.15,692.62,22,
696,20201230  17:00,692.95,693.24,693.75,692.95,57,
697,20201230  17:05,693.24,693.5,693.55,693.24,34,
698,20201230  17:10,693.5,693.69,693.7,693.5,30,
699,20201230  17:15,693.68,693.7,694.78,693.31,515,
700,20201230  17:20,693.69,694.0,694.0,693.6,113,
701,20201230  17:25,693.8,693.75,694.2,693.75,39,
702,20201230  17:30,693.8,693.6,693.84,693.5,45,
703,20201230  17:35,693.79,693.99,694.0,693.55,26,
704,20201230  17:40,694.0,693.81,694.14,693.81,43,
705,20201230  17:45,693.81,694.08,694.2,693.81,36,
706,20201230  17:50,694.19,694.2,694.25,694.08,42,
707,20201230  17:55,694.05,694.7,694.7,694.05,37,
708,20201230  18:00,694.78,694.51,694.81,694.51,35,
709,20201230  18:05,694.51,694.7,694.78,694.51,26,
710,20201230  18:10,694.7,694.95,694.95,694.56,41,
711,20201230  18:15,694.95,695.0,695.2,694.76,146,
712,20201230  18:20,695.05,695.66,695.66,695.05,57,
713,20201230  18:25,695.67,695.66,695.75,695.5,52,
714,20201230  18:30,695.55,695.39,695.67,695.0,31,
715,20201230  18:35,695.25,695.25,695.25,694.9,19,
716,20201230  18:40,695.0,695.05,695.05,695.0,4,
717,20201230  18:45,695.15,695.13,695.39,695.1,18,
718,20201230  18:50,695.1,694.83,695.3,694.51,71,
719,20201230  18:55,694.51,694.82,695.3,694.51,34,
720,20201230  19:00,695.0,694.88,695.0,694.78,16,
721,20201230  19:05,694.96,695.32,695.35,694.96,38,
722,20201230  19:10,695.2,695.0,695.38,695.0,54,
723,20201230  19:15,695.37,694.88,695.37,694.88,78,
724,20201230  19:20,694.91,695.45,695.45,694.91,43,
725,20201230  19:25,695.45,695.08,695.45,695.08,27,
726,20201230  19:30,695.0,694.78,695.0,694.56,54,
727,20201230  19:35,694.98,695.0,695.0,694.52,72,
728,20201230  19:40,694.97,694.5,695.17,694.49,49,
729,20201230  19:45,694.49,694.0,695.0,693.55,220,
730,20201230  19:50,694.0,693.55,694.08,692.79,175,
731,20201230  19:55,693.55,693.4,693.7,693.1,121,
732,20201231  04:00,693.5,693.2,693.62,693.0,28,
733,20201231  04:05,692.7,690.52,692.7,690.49,19,
734,20201231  04:10,691.77,693.4,693.4,691.77,7,
735,20201231  04:15,693.4,693.4,693.4,693.4,0,
736,20201231  04:20,693.4,693.4,693.4,693.4,0,
737,20201231  04:25,693.4,693.4,693.4,693.4,0,
738,20201231  04:30,692.7,692.7,692.7,692.7,3,
739,20201231  04:35,692.7,692.7,692.7,692.7,0,
740,20201231  04:40,692.7,692.7,692.7,692.7,0,
741,20201231  04:45,692.7,692.7,692.7,692.7,1,
742,20201231  04:50,692.7,692.7,692.7,692.7,0,
743,20201231  04:55,692.7,692.7,692.7,692.7,0,
744,20201231  05:00,692.7,692.7,692.7,692.7,0,
745,20201231  05:05,692.7,692.7,692.7,692.7,0,
746,20201231  05:10,692.7,692.7,692.7,692.7,0,
747,20201231  05:15,693.35,693.35,693.35,693.35,3,
748,20201231  05:20,693.3,693.3,693.3,693.3,1,
749,20201231  05:25,693.3,693.3,693.3,693.3,0,
750,20201231  05:30,693.2,693.2,693.2,693.2,1,
751,20201231  05:35,693.5,693.5,693.51,693.5,2,
752,20201231  05:40,693.36,693.5,693.51,693.35,12,
753,20201231  05:45,694.2,694.2,694.2,694.2,2,
754,20201231  05:50,693.99,693.92,693.99,693.92,4,
755,20201231  05:55,693.89,693.99,693.99,693.89,3,
756,20201231  06:00,693.95,693.95,693.95,693.95,3,
757,20201231  06:05,693.95,693.95,693.95,693.95,0,
758,20201231  06:10,694.5,696.0,696.0,694.49,6,
759,20201231  06:15,697.0,697.47,697.47,696.79,20,
760,20201231  06:20,698.0,699.2,699.3,698.0,50,
761,20201231  06:25,698.94,698.0,699.0,698.0,17,
762,20201231  06:30,698.98,699.0,699.0,698.8,11,
763,20201231  06:35,698.3,697.75,698.3,697.5,5,
764,20201231  06:40,698.06,698.65,698.65,698.0,6,
765,20201231  06:45,698.66,698.66,699.0,698.66,41,
766,20201231  06:50,698.66,699.34,699.34,698.66,11,
767,20201231  06:55,699.01,698.91,699.25,698.91,28,
768,20201231  07:00,698.25,703.36,703.39,697.5,780,
769,20201231  07:05,703.37,703.29,705.49,702.66,824,
770,20201231  07:10,703.85,705.0,706.0,703.0,375,
771,20201231  07:15,705.0,705.4,705.4,704.13,139,
772,20201231  07:20,705.44,704.35,706.3,703.97,334,
773,20201231  07:25,704.75,703.5,704.75,702.75,187,
774,20201231  07:30,703.65,704.6,704.75,703.5,105,
775,20201231  07:35,704.33,704.17,704.7,703.55,165,
776,20201231  07:40,703.59,703.6,703.79,702.4,61,
777,20201231  07:45,703.51,703.7,704.04,703.15,73,
778,20201231  07:50,703.55,702.5,703.55,702.49,44,
779,20201231  07:55,702.3,703.4,704.1,702.05,68,
780,20201231  08:00,699.5,703.63,706.02,697.65,821,
781,20201231  08:05,703.65,703.31,703.98,703.0,111,
782,20201231  08:10,703.45,703.25,704.0,703.24,129,
783,20201231  08:15,703.49,702.65,704.0,702.65,124,
784,20201231  08:20,702.65,702.69,703.15,702.03,129,
785,20201231  08:25,702.25,701.79,702.5,701.35,223,
786,20201231  08:30,701.72,701.92,702.13,701.55,92,
787,20201231  08:35,701.98,702.21,702.43,701.98,45,
788,20201231  08:40,702.0,702.89,702.91,702.0,69,
789,20201231  08:45,702.8,701.6,702.8,701.55,110,
790,20201231  08:50,701.55,700.11,701.57,700.11,131,
791,20201231  08:55,700.11,699.0,701.0,698.49,472,
792,20201231  09:00,699.27,700.8,700.8,699.0,243,
793,20201231  09:05,700.21,700.5,700.9,699.79,194,
794,20201231  09:10,700.3,699.69,700.4,699.5,88,
795,20201231  09:15,699.6,700.0,700.01,698.81,168,
796,20201231  09:20,700.0,700.5,700.8,700.0,129,
797,20201231  09:25,700.0,699.87,700.68,699.07,326,
798,20201231  09:30,699.93,698.38,703.74,696.59,13318,
799,20201231  09:35,698.29,700.38,701.0,696.0,7710,
800,20201231  09:40,700.27,698.51,701.7,697.05,6031,
801,20201231  09:45,698.61,694.36,699.0,693.33,6273,
802,20201231  09:50,694.26,695.5,696.99,693.9,4999,
803,20201231  09:55,695.29,693.25,695.56,691.12,5256,
804,20201231  10:00,693.31,696.71,697.46,692.28,4808,
805,20201231  10:05,696.62,697.54,700.0,696.05,4016,
806,20201231  10:10,697.53,698.58,699.13,696.9,3994,
807,20201231  10:15,698.62,700.64,701.7,697.6,4627,
808,20201231  10:20,700.75,701.41,702.5,700.12,5263,
809,20201231  10:25,701.58,701.88,702.0,699.12,3669,
810,20201231  10:30,701.87,701.49,702.04,700.92,2933,
811,20201231  10:35,701.48,701.94,702.1,700.26,3258,
812,20201231  10:40,702.0,704.83,705.05,701.78,6419,
813,20201231  10:45,704.83,708.32,708.75,704.65,8322,
814,20201231  10:50,708.26,709.91,709.91,707.22,6148,
815,20201231  10:55,709.86,707.87,712.0,707.5,9715,
816,20201231  11:00,707.88,708.74,709.62,707.88,4009,
817,20201231  11:05,708.76,709.95,710.55,707.75,4310,
818,20201231  11:10,709.95,712.91,713.85,709.75,6551,
819,20201231  11:15,712.89,714.63,717.1,712.89,9040,
820,20201231  11:20,714.54,716.72,718.0,713.51,7816,
821,20201231  11:25,716.67,715.43,718.3,714.53,6497,
822,20201231  11:30,715.48,716.17,717.0,714.3,4957,
823,20201231  11:35,716.23,718.02,718.72,716.06,6236,
824,20201231  11:40,718.02,716.81,718.5,715.5,4132,
825,20201231  11:45,716.73,717.2,717.4,715.68,3813,
826,20201231  11:50,717.27,713.11,717.27,712.36,4939,
827,20201231  11:55,713.0,714.22,714.8,711.68,5467,
828,20201231  12:00,714.49,713.3,714.89,711.96,4201,
829,20201231  12:05,713.39,714.51,715.01,713.0,3425,
830,20201231  12:10,714.47,715.73,716.8,714.35,3706,
831,20201231  12:15,715.79,714.83,716.53,714.27,2395,
832,20201231  12:20,714.77,714.85,715.41,713.04,2782,
833,20201231  12:25,715.0,715.16,715.88,714.23,2119,
834,20201231  12:30,715.09,714.93,716.03,713.99,2222,
835,20201231  12:35,714.84,714.3,714.93,712.66,2768,
836,20201231  12:40,714.3,715.56,715.9,713.08,2526,
837,20201231  12:45,715.6,716.49,717.32,715.52,3903,
838,20201231  12:50,716.39,715.51,716.48,715.22,2084,
839,20201231  12:55,715.4,714.84,715.53,714.02,2506,
840,20201231  13:00,714.85,714.69,715.11,713.76,1477,
841,20201231  13:05,714.78,714.42,715.1,714.13,1658,
842,20201231  13:10,714.46,716.75,717.0,714.31,2783,
843,20201231  13:15,716.65,715.89,716.71,715.55,1804,
844,20201231  13:20,715.84,714.88,715.96,714.49,1494,
845,20201231  13:25,714.63,715.29,716.64,714.63,2084,
846,20201231  13:30,715.28,715.69,715.81,714.56,1772,
847,20201231  13:35,715.74,716.09,716.74,715.65,2053,
848,20201231  13:40,716.0,715.69,716.16,715.0,1293,
849,20201231  13:45,715.63,717.0,717.22,715.2,2096,
850,20201231  13:50,717.05,717.25,717.48,716.56,2346,
851,20201231  13:55,717.22,716.63,717.77,716.23,2831,
852,20201231  14:00,716.54,715.93,716.99,715.9,1450,
853,20201231  14:05,715.93,717.19,717.28,715.7,1675,
854,20201231  14:10,717.04,713.99,717.15,713.8,2943,
855,20201231  14:15,714.0,712.78,714.03,712.59,4392,
856,20201231  14:20,712.78,712.96,713.32,711.0,4074,
857,20201231  14:25,712.94,708.3,713.44,707.25,4556,
858,20201231  14:30,708.31,710.35,710.87,708.23,4020,
859,20201231  14:35,710.45,706.95,710.45,705.27,5787,
860,20201231  14:40,706.83,706.86,708.82,705.35,4193,
861,20201231  14:45,706.92,707.07,708.0,705.89,2576,
862,20201231  14:50,707.03,704.7,707.19,703.85,3514,
863,20201231  14:55,704.71,702.35,704.98,702.14,4588,
864,20201231  15:00,702.24,701.11,703.25,700.73,4715,
865,20201231  15:05,701.45,703.22,703.42,701.27,4912,
866,20201231  15:10,703.22,703.69,705.25,703.01,4470,
867,20201231  15:15,703.68,701.36,703.96,699.11,4864,
868,20201231  15:20,701.47,700.53,701.81,700.24,2781,
869,20201231  15:25,700.57,698.0,701.51,698.0,5180,
870,20201231  15:30,698.2,701.52,702.34,697.69,5164,
871,20201231  15:35,701.53,700.68,702.29,699.42,2942,
872,20201231  15:40,700.74,704.17,704.95,699.78,4460,
873,20201231  15:45,704.22,703.78,706.0,702.64,5058,
874,20201231  15:50,704.2,706.59,706.61,703.4,4247,
875,20201231  15:55,706.51,705.21,706.9,705.0,6281,
876,20201231  16:00,705.44,704.59,705.99,703.24,5584,
877,20201231  16:05,704.68,705.0,705.38,704.3,171,
